text,label
Monitoring of liver function tests should be mandatory in patients receiving high doses of cyproterone acetate; the drug should be withdrawn immediately if abnormal liver function tests are found.,1
Severe hepatitis caused by cyproterone acetate.,1
"A unique case of a transient, nonpigmenting fixed drug eruption caused by the radiopaque contrast medium iothalamate is reported.",1
One patient with systemic lupus erythematosus developed erythema multiforme after taking griseofulvin.,1
"Aminoglutethimide was discontinued until completion of radiotherapy, and the rash resolved.",1
Concomitant irradiation apparently enhanced the skin toxicity of aminoglutethimide or possibly aminoglutethimide had a radiosensitizing role in this patient.,1
We report a case of radiotherapy-enhanced aminoglutethimide skin toxicity in a patient with metastatic breast cancer.,1
Data have been published regarding the possibility that tamoxifen may be responsible for the subsequent development of carcinoma of the corpus uteri in these patients.,1
The authors intend to carry out a case-control study on patients treated with tamoxifen for breast carcinoma to reveal the possible presence of endometrial carcinoma.,1
Disulfiram-induced hepatitis.,1
"Our patient had headache, mild fever, nausea, vomiting, rash, and eosinophilia after 3 weeks of disulfiram therapy.",1
We reported a case of disulfiram-induced hepatitis with unique clinical features and compared our case with others in the literature.,1
"An episode of leukoencephalopathy is reported in a 13-year-old girl who, after standard radiotherapy for a posterior fossa medulloblastoma, received 8 treatments with a protocol containing a 4-hour infusion of 500 mg/m2 methotrexate and 12 mg intrathecal methotrexate.",1
Methotrexate-induced leukoencephalopathy is treatable with high-dose folinic acid: a case report and analysis of the literature.,1
Severe heparin associated thrombocytopenia is a rare complication of heparin therapy.,1
We report a patient who developed heparin associated thrombocytopenia during continuous arteriovenous haemofiltration and discuss its implications and alternative anticoagulant treatment.,1
Acute aluminum toxicity after continuous intravesical alum irrigation for hemorrhagic cystitis.,1
An encephalopathy and cardiomyopathy developed in a seventeen-year-old girl with chemotherapy-induced renal failure while receiving an intravesical aluminum infusion for hemorrhagic cystitis.,1
"A 62-year-old woman who was being treated for squamous cell carcinoma of the head and neck developed a chemotherapy-related hemolytic-uremic syndrome during the second cycle of neoadjuvant chemotherapy consisting of cisplatin, bleomycin, and methotrexate.",1
Awareness of this route of intoxication might be important in patients in whom neurologic or psychiatric symptoms develop while large amounts of lidocaine cream are being used.,1
Nitrendipine-induced gingival hyperplasia.,1
Nitrendipine is an experimental calcium channel blocking agent that also appears to cause the side effect of drug-induced gingival hyperplasia.,1
"Physicians using this ""new"" drug must be aware of the potential danger of sulfonamide-induced injury to the urinary tract.",1
Sulfadiazine crystalluria revisited.,1
"We describe two cases of sulfadiazine-induced crystalluria and renal failure in patients with acquired immunodeficiency syndrome, review the pertinent literature, and discuss the pathogenesis.",1
Glaucoma secondary to epithelial downgrowth and 5-fluorouracil.,1
We report a case of secondary glaucoma caused by epithelial downgrowth in which filtration surgery was performed with adjunctive use of subconjunctival 5-fluorouracil.,1
Antacid and sucralfate-induced hypophosphatemic osteomalacia: a case report and review of the literature.,1
"Because of a hypersensitivity reaction, initial therapy with penicillin G and gentamicin was stopped and substituted with cefazolin.",1
Prenatal cytomegalovirus (CMV) infection associated with severe brain damage was detected in an infant whose mother had been treated with prednisolone and azathioprine for systemic lupus erythematosus (SLE).,1
Acute coronary events following cisplatin-based chemotherapy.,1
Six patients with no previous signs or symptoms suggestive of coronary artery disease developed acute coronary ischemia/infarction shortly after cis-diamine-dichloroplatinum II (cisplatin) -based chemotherapy.,1
Bowel perforation associated with intraperitoneal chromic phosphate instillation.,1
Delayed bowel injury is an infrequently observed complication of chromic phosphate administration.,1
This report presents a case of colon perforation which occurred 4 months after treatment with intraperitoneal chromic phosphate for stage IB ovarian papillary serous cystadenocarcinoma.,1
Despite a response of the meningeal tumor the patient developed in the third week of MTX treatment a progressive visual loss and loss of consciousness which worsened during subsequent Ara-C treatment and led to death within 3 weeks.,1
A 59-year-old woman with myasthenia gravis who received a large dose of pyridostigmine bromide developed postoperative psychosis and was diagnosed as having bromide intoxication.,1
Bromide intoxication secondary to pyridostigmine bromide therapy.,1
"To our knowledge , this is the first reported case of bromide intoxication due to pyridostigmine bromide administration.",1
Diazepam use by pregnant women can be associated with a later presentation of withdrawal symptoms in the neonate than that induced by the use of other drugs.,1
We conclude that neurosurgeons and neurologists should be aware of calcium antagonist--related ileus in patients treated with nimodipine.,1
"We report on a patient with subarachnoid haemorrhage who developed an acute life-threatening pseudo-obstruction of the colon, a variant of adynamic ileus, while being treated with intravenous nimodipine.",1
After discontinuation of danazol the diabetes completely resolved.,1
Insulin-dependent diabetes mellitus associated with danazol.,1
Insulin-dependent diabetes mellitus developed in a young woman 8 weeks after the initiation of danazol for treatment of pelvic endometriosis.,1
An 83-year-old man receiving glipizide 10 mg bid developed symptomatic hypoglycemia within three days of adding trimethoprim/sulfamethoxazole (TMP/SMX) to his regimen.,1
Symptomatic hypoglycemia secondary to a glipizide-trimethoprim/sulfamethoxazole drug interaction.,1
"A sixty-year-old woman with advanced breast cancer, previously treated with cisplatin, developed an irreversible lethal renal failure with anuria, the day after 5 g/m2 bolus ifosfamide.",1
Ifosfamide is a known nephrotoxic drug with demonstrated tubulopathies.,1
Lethal anuria complicating high dose ifosfamide chemotherapy in a breast cancer patient with an impaired renal function.,1
"We strongly suspect that this lethal anuria was mainly due to ifosfamide, occurring in a patient having received previous cisplatin chemotherapy and with poor kidney perfusion due to transient hypotension.",1
Ciprofloxacin is one drug that has been reported to cause interstitial nephritis.,1
Renal toxicities have been reported in less than one percent of the patients receiving ciprofloxacin therapy.,1
Suspected ciprofloxacin-induced interstitial nephritis.,1
This article describes a patient with suspected ciprofloxacin-induced interstitial nephritis.,1
"In a female with acute lymphoblastic leukemia, inadvertent doxorubicin administration intrathecally caused severe, life-threatening, acute encephalopathy with high-pressure hydrocephalus.",1
Severe acute encephalopathy following inadvertent intrathecal doxorubicin administration.,1
Phenobarbital hepatotoxicity in an 8-month-old infant.,1
Severe hepatotoxicity from phenobarbital occurred in an infant boy who had a complicated illness with chronic bilateral subdural hematomas and sepsis.,1
